USER               PID  %CPU %MEM      VSZ    RSS   TT  STAT STARTED      TIME COMMAND
namananand        1279   0.0  0.1 435610080   4208   ??  Ss    5:08PM   0:07.66 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService
namananand        1208   0.0  0.1 435351696   4752   ??  S     5:07PM   0:08.24 /System/Library/PrivateFrameworks/DataAccess.framework/Support/dataaccessd
namananand        1121   0.0  0.0 508489696   1104   ??  Ss    5:04PM   0:36.90 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
namananand         960   0.0  0.1 435349456   4944   ??  S     4:58PM   0:06.00 /System/Library/PrivateFrameworks/HearingCore.framework/heard
namananand         940   0.0  0.0 435448336   2912   ??  S     4:58PM   0:02.16 /System/Library/PrivateFrameworks/ContextKit.framework/Versions/A/XPCServices/ContextService.xpc/Contents/MacOS/ContextService
namananand         929   0.0  0.0 435615360   4112   ??  S     4:58PM   0:05.34 /System/Library/CoreServices/iconservicesagent
namananand         906   0.0  0.4 1951154800  29504   ??  S     4:57PM   0:10.09 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.65/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --extension-process --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=326 --launch-time-ticks=995698735998 --shared-files --metrics-shmem-handle=1752395122,r,2265702556335784339,13302041837257551824,2097152 --field-trial-handle=1718379636,r,15249824208958850693,4754791418189997507,262144 --variations-seed-version=20260831-170048.808000-production --pseudonymization-salt-handle=1935764596,r,18375063535337986627,15305662642971464392,4 --trace-process-track-uuid=3190709291787514268 --seatbelt-client=54
namananand         905   0.0  0.0 508199920   2592   ??  Ss    4:57PM   1:06.24 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
namananand         900   0.0  0.0 435342208   2960   ??  S     4:57PM   0:00.69 /System/Library/PrivateFrameworks/AssetCacheServices.framework/Versions/A/XPCServices/AssetCacheLocatorService.xpc/Contents/MacOS/AssetCacheLocatorService -a
namananand         884   0.0  0.0 508330192   1120   ??  Ss    4:57PM   0:21.15 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
namananand         866   0.0  0.0 435357728   3712   ??  Ss    4:57PM   0:04.15 /System/Library/PrivateFrameworks/AppPredictionFoundation.framework/Versions/A/XPCServices/AppPredictionIntentsHelperService.xpc/Contents/MacOS/AppPredictionIntentsHelperService
namananand         856   0.0  0.2 1951156208  18688   ??  S     4:57PM   0:05.30 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.65/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --extension-process --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=323 --launch-time-ticks=995672750731 --shared-files --metrics-shmem-handle=1752395122,r,13764930721101812222,14491907056764653320,2097152 --field-trial-handle=1718379636,r,15249824208958850693,4754791418189997507,262144 --variations-seed-version=20260831-170048.808000-production --pseudonymization-salt-handle=1935764596,r,18375063535337986627,15305662642971464392,4 --trace-process-track-uuid=3190709288976388721 --seatbelt-client=54
_driverkit         853   0.0  0.0 435239952    992   ??  Ss    4:57PM   0:00.02 /System/Library/DriverExtensions/IOUserBluetoothSerialDriver.dext/IOUserBluetoothSerialDriver com.apple.IOUserBluetoothSerialDriver 0x1000d24e7 com.apple.IOUserBluetoothSerialDriver
_driverkit         852   0.0  0.0 435239424    992   ??  Ss    4:57PM   0:00.02 /System/Library/DriverExtensions/IOUserBluetoothSerialDriver.dext/IOUserBluetoothSerialDriver com.apple.IOUserBluetoothSerialDriver 0x1000d24e5 com.apple.IOUserBluetoothSerialDriver
_driverkit         851   0.0  0.0 435240080    992   ??  Ss    4:57PM   0:00.02 /System/Library/DriverExtensions/IOUserBluetoothSerialDriver.dext/IOUserBluetoothSerialDriver com.apple.IOUserBluetoothSerialDriver 0x1000d24e3 com.apple.IOUserBluetoothSerialDriver
_driverkit         850   0.0  0.0 435240096    992   ??  Ss    4:57PM   0:00.03 /System/Library/DriverExtensions/IOUserBluetoothSerialDriver.dext/IOUserBluetoothSerialDriver com.apple.IOUserBluetoothSerialDriver 0x1000d24e1 com.apple.IOUserBluetoothSerialDriver
namananand         739   0.0  0.1 435670944   6160   ??  S     4:53PM   0:41.22 /System/Library/PrivateFrameworks/CoreSuggestions.framework/Versions/A/Support/suggestd
namananand         552   0.0  0.0 435540464   4112   ??  S     3:46AM   0:05.26 /System/Library/CoreServices/CoreServicesUIAgent.app/Contents/MacOS/CoreServicesUIAgent
root               485   0.0  0.1 435358560  10640   ??  Ss    3:12AM   1:33.88 /usr/libexec/PerfPowerServices
root               335   0.0  0.0 435305808   1472   ??  Ss   12:09AM   0:00.41 /System/Library/Frameworks/Security.framework/Versions/A/XPCServices/com.apple.CodeSigningHelper.xpc/Contents/MacOS/com.apple.CodeSigningHelper
root               321   0.0  0.1 435450720   5248   ??  Ss   12:09AM   2:28.42 /usr/libexec/mobileassetd
namananand         228   0.0  0.5 1953737360  45584   ??  S    Wed09PM   0:48.27 /Applications/Opera.app/Contents/Frameworks/Opera Framework.framework/Versions/133.0.5932.60/Helpers/Opera Helper (Renderer).app/Contents/MacOS/Opera Helper (Renderer) --type=renderer --with-feature:ai-tab-management=on --with-feature:audio-analysis=on --with-feature:bluesky-in-sidebar=on --with-feature:cashback-assistant=off --with-feature:certificate-transparency-enforcement=on --with-feature:cms-tracking-rules=on --with-feature:discord-in-sidebar=on --with-feature:domain-suggestions-confidence-scoring=off --with-feature:domain-suggestions-vertical-suggestions=on --with-feature:early-bird=on --with-feature:feature-remote-disable-updates-testing-flag=off --with-feature:feature-remote-updates-testing-flag=on --with-feature:improved-adblocker=off --with-feature:in-house-autocomplete-send=on --with-feature:new-auto-pip-for-documents=on --with-feature:new-auto-pip-for-video=on --with-feature:opera-one-unskippable-introduction=on --with-feature:opera-startpage-special-2=off --with-feature:run-at-startup-default=on --with-feature:sd-suggestions-external=on --with-feature:session-restore-add-allegro-attributions=on --with-feature:sitecheck-age=on --with-feature:slack-in-sidebar=on --with-feature:specific-keywords=on --with-feature:startpage-opening-animation=off --with-feature:startpage-sync-banner-ref=on --with-feature:startup-campaigns=on --with-feature:tiktok-panel=off --with-feature:translator=on --with-feature:vpn-pro-v4-support=on --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=31663 --time-ticks-at-unix-epoch=-1784338207064044 --launch-time-ticks=995038363149 --shared-files --metrics-shmem-handle=1752395122,r,11338648937539479526,1289630802218556316,2097152 --field-trial-handle=1718379636,r,4259352861691430868,12532122624158241401,262144 --enable-features=AutoPictureInPictureForVideoPlayback,AutoPictureInPictureVideoHeuristics,CertificateTransparencyAskBeforeEnabling,MultiThreadedUiCompositor,NativeNotifications,SystemNotifications --disable-features=SkiaGraphite,SyncWorkspacesInSessions --variations-seed-version --pseudonymization-salt-handle=1935764596,r,12837928360949867591,4324100031347266591,4 --trace-process-track-uuid=3190738655867936381 --seatbelt-client=175
namananand       99831   0.0  0.0 508814080    656   ??  Ss   Wed08PM   2:12.80 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
namananand       98773   0.0  0.1 435344928   5488   ??  S    Wed04PM   0:06.86 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
namananand       98682   0.0  0.1 435520624   4288   ??  S    Wed04PM   0:08.49 /System/Cryptexes/App/usr/libexec/SafariBookmarksSyncAgent
namananand       98658   0.0  0.0 435527936   2944   ??  S    Wed04PM   0:01.65 /System/Library/CoreServices/CoreLocationAgent.app/Contents/MacOS/CoreLocationAgent
namananand       98657   0.0  0.1 435364080   4208   ??  S    Wed04PM   0:06.86 /System/Library/PrivateFrameworks/AppleMediaServices.framework/Resources/amsaccountsd
namananand       97957   0.0  0.1 435423872  12288   ??  S    Wed03PM   4:24.98 /usr/libexec/duetexpertd
root             97953   0.0  0.1 435368768   4352   ??  Ss   Wed03PM   0:19.28 /usr/libexec/coreduetd
namananand       97940   0.0  0.1 435373952   4624   ??  S    Wed03PM   0:14.94 /usr/libexec/knowledge-agent
root             97916   0.0  0.0 435304992   1808   ??  Ss   Wed03PM   0:01.40 /usr/libexec/usermanagerd -t 15
namananand       97894   0.0  0.1 435373824   5984   ??  S    Wed03PM   0:15.49 /System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/Support/assistantd
namananand       97835   0.0  0.1 435357376   4528   ??  S    Wed03PM   0:02.13 /usr/libexec/proactived
namananand       97363   0.0  0.0 507962832    240   ??  Ss   Wed03PM   0:10.35 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
namananand       96781   0.0  0.0 509289744   1072   ??  Ss   Wed03PM  17:42.19 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
namananand       96300   0.0  0.1 435363984   4448   ??  S    Wed02AM   0:07.06 /usr/libexec/linkd
root             96264   0.0  0.1 435342720   6688   ??  Ss   Wed02AM   0:39.50 /usr/libexec/audioanalyticsd
namananand       95981   0.0  0.0 508259296    816   ??  Ss   Tue08PM   2:34.33 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
namananand       95202   0.0  0.0 435358224   2976   ??  S    Tue08PM   0:05.55 /usr/libexec/intelligentroutingd
_fpsd            94951   0.0  0.0 435348976    432   ??  Ss   Tue04PM   0:16.22 /System/Library/PrivateFrameworks/CoreLSKD.framework/Versions/A/lskdd
namananand       94278   0.0  0.0 435372048   4176   ??  S    Tue03PM   0:16.23 /System/Library/PrivateFrameworks/HomeKitDaemon.framework/Support/homed
root             94265   0.0  0.0 435352608   2752   ??  Ss   Tue03PM   0:29.23 /usr/libexec/nehelper
namananand       94077   0.0  0.1 435344752   5824   ??  S    Tue03PM   0:17.06 /System/Library/PrivateFrameworks/CoreParsec.framework/parsecd
namananand       93827   0.0  0.1 435372272   4544   ??  S    Tue03PM   0:30.05 /usr/libexec/routined LAUNCHED_BY_LAUNCHD
_fpsd            93646   0.0  0.0 410334384   1968   ??  Ss   Tue03PM   0:06.63 /System/Library/PrivateFrameworks/CoreADI.framework/adid
root             93544   0.0  0.0 435353744   3760   ??  Ss   Tue03PM   0:18.95 /usr/libexec/wifip2pd
namananand       91948   0.0  0.0 507754880    144   ??  Ss   Tue01PM   0:23.55 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
namananand       91383   0.0  0.1 435617936   5056   ??  Ss   Tue12PM   0:05.63 /System/Library/PrivateFrameworks/ShareKit.framework/Versions/A/PlugIns/ShareSheetUI.appex/Contents/MacOS/ShareSheetUI -AppleLanguages ("en-IN")
namananand       91150   0.0  0.0 507947568    128   ??  Ss   Tue12PM   0:20.72 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
namananand       90760   0.0  0.0 508765984   1056   ??  Ss   Tue12PM   1:50.64 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
namananand       90701   0.0  0.0 507680672    144   ??  Ss   Tue12PM   0:22.99 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
namananand       90539   0.0  0.0 507940992    112   ??  Ss   Tue12PM   0:30.79 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
namananand       90537   0.0  0.0 508098656    592   ??  Ss   Tue12PM   0:25.78 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
namananand       90455   0.0  0.0 435301312   1856   ??  Ss   Tue12PM   0:02.51 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/SpeechSynthesis.framework/Versions/A/XPCServices/SpeechSynthesisServerXPC.xpc/Contents/MacOS/SpeechSynthesisServerXPC
namananand       90438   0.0  0.1 486082224   4752   ??  S    Tue12PM   0:03.21 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.65/Helpers/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-GB --service-sandbox-type=service --shared-files --metrics-shmem-handle=1752395122,r,11610626215184644375,16746981464196961698,524288 --field-trial-handle=1718379636,r,15249824208958850693,4754791418189997507,262144 --variations-seed-version=20260831-170048.808000-production --pseudonymization-salt-handle=1935764596,r,18375063535337986627,15305662642971464392,4 --trace-process-track-uuid=3190708990060038890 --seatbelt-client=36
namananand       90436   0.0  0.2 486161472  13744   ??  S    Tue12PM   0:12.95 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.65/Helpers/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper --type=gpu-process --gpu-preferences=WAAAAAAAAAAgAQAEAAAAAAAAAAAAAGAAQAAAAAAAAAADAAAAAAAAADgAAAAAAAAAAAAAAAAAAAACAAAAAAAAAAAAAAAAAAAAKAAAAAAAAAAoAAAAAAAAAAgAAAAAAAAADAAAAAEAAAAAAAAAAAAAAAgAAAAAAAAACAAAAAAAAAA= --shared-files --metrics-shmem-handle=1752395122,r,10402410378372321623,11426229509441520850,262144 --field-trial-handle=1718379636,r,15249824208958850693,4754791418189997507,262144 --variations-seed-version=20260831-170048.808000-production --pseudonymization-salt-handle=1935764596,r,18375063535337986627,15305662642971464392,4 --trace-process-track-uuid=3190708988185955192 --seatbelt-client=20
namananand       90433   0.0  0.0 485700672    832   ??  S    Tue12PM   0:00.12 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.65/Helpers/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --database=/Users/namananand/Library/Application Support/Google/Chrome/Crashpad --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=plat=OS X --annotation=prod=Chrome_Mac --annotation=ver=152.0.7977.65 --handshake-fd=5
namananand       90381   0.0  1.8 509668512 147072   ??  Ss   Tue12PM   9:21.62 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
namananand       89740   0.0  0.0 508625936    112   ??  Ss   Tue11AM   1:29.35 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
namananand       89738   0.0  0.0 508070416   1328   ??  Ss   Tue11AM   0:16.88 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
namananand       89389   0.0  0.0 509044832    640   ??  Ss   Tue11AM   7:07.84 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
namananand       89317   0.0  0.0 507605168   1056   ??  Ss   Tue11AM   0:06.33 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
namananand       89262   0.0  0.1 435400784   5568   ??  Ss   Tue11AM   0:06.96 /System/Library/PrivateFrameworks/SafariPlatformSupport.framework/Versions/A/XPCServices/com.apple.SafariPlatformSupport.Helper.xpc/Contents/MacOS/com.apple.SafariPlatformSupport.Helper
namananand       89221   0.0  0.0 508120816    128   ??  Ss   Tue11AM   0:16.30 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
namananand       89192   0.0  0.0 507719232    224   ??  Ss   Tue11AM   0:04.88 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
namananand       89191   0.0  0.0 435571280   2272   ??  Ss   Tue11AM   0:04.97 /System/Library/PrivateFrameworks/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.SearchHelper.xpc/Contents/MacOS/com.apple.Safari.SearchHelper
namananand       88512   0.0  0.1 435514496   6224   ??  Ss   Mon05PM   0:41.96 /Applications/WhatsApp.app/Contents/PlugIns/ServiceExtension.appex/Contents/MacOS/ServiceExtension -AppleLanguages ("en-IN")
namananand       87543   0.0  0.0 507870320   1120   ??  Ss   Sun02PM   0:20.78 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
root             87539   0.0  0.0 435343296   2208   ??  Ss   Sun02PM   0:06.99 /System/Library/PrivateFrameworks/SystemStatusServer.framework/Support/systemstatusd
namananand       87478   0.0  0.0 435391152   4128   ??  Ss   Sun02PM   0:16.60 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
namananand       87475   0.0  0.0 435343904   1872   ??  S    Sun02PM   0:01.33 /System/Cryptexes/App/usr/libexec/webinspectord
namananand       87443   0.0  0.0 435550480   3104   ??  S    Sun02PM   1:21.52 /System/Cryptexes/App/usr/libexec/com.apple.Safari.History
_modelmanagerd   85199   0.0  0.0 435343184     16   ??  Ss   Fri04AM   0:01.15 /System/Library/ExtensionKit/Extensions/GenerativeExperiencesSafetyInferenceProvider.appex/Contents/MacOS/GenerativeExperiencesSafetyInferenceProvider -LaunchArguments eyJ0eXBlIjo4LCJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUuR2VuZXJhdGl2ZUZ1bmN0aW9ucy5HZW5lcmF0aXZlRXhwZXJpZW5jZXNTYWZldHlJbmZlcmVuY2VQcm92aWRlciJ9
namananand       83543   0.0  0.1 1949374480   5152   ??  S    Thu11PM   0:09.41 /Applications/Opera.app/Contents/Frameworks/Opera Framework.framework/Versions/133.0.5932.60/Helpers/Opera Helper (Renderer).app/Contents/MacOS/Opera Helper (Renderer) --type=renderer --extension-process --with-feature:ai-tab-management=on --with-feature:audio-analysis=on --with-feature:bluesky-in-sidebar=on --with-feature:cashback-assistant=off --with-feature:certificate-transparency-enforcement=on --with-feature:cms-tracking-rules=on --with-feature:discord-in-sidebar=on --with-feature:domain-suggestions-confidence-scoring=off --with-feature:domain-suggestions-vertical-suggestions=on --with-feature:early-bird=on --with-feature:feature-remote-disable-updates-testing-flag=off --with-feature:feature-remote-updates-testing-flag=on --with-feature:improved-adblocker=off --with-feature:in-house-autocomplete-send=on --with-feature:new-auto-pip-for-documents=on --with-feature:new-auto-pip-for-video=on --with-feature:opera-one-unskippable-introduction=on --with-feature:opera-startpage-special-2=off --with-feature:run-at-startup-default=on --with-feature:sd-suggestions-external=on --with-feature:session-restore-add-allegro-attributions=on --with-feature:sitecheck-age=on --with-feature:slack-in-sidebar=on --with-feature:specific-keywords=on --with-feature:startpage-opening-animation=off --with-feature:startpage-sync-banner-ref=on --with-feature:startup-campaigns=on --with-feature:tiktok-panel=off --with-feature:translator=on --with-feature:vpn-pro-v4-support=on --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=30503 --time-ticks-at-unix-epoch=-1784338207064044 --launch-time-ticks=960108320872 --shared-files --metrics-shmem-handle=1752395122,r,14977870635442102578,3998848589534383151,2097152 --field-trial-handle=1718379636,r,4259352861691430868,12532122624158241401,262144 --enable-features=AutoPictureInPictureForVideoPlayback,AutoPictureInPictureVideoHeuristics,CertificateTransparencyAskBeforeEnabling,MultiThreadedUiCompositor,NativeNotifications,SystemNotifications --disable-features=SkiaGraphite,SyncWorkspacesInSessions --variations-seed-version --pseudonymization-salt-handle=1935764596,r,12837928360949867591,4324100031347266591,4 --trace-process-track-uuid=3190737568899391541 --seatbelt-client=207
namananand       81045   0.0  0.1 435378272   5584   ??  Ss   26Aug26   0:58.92 /System/Library/CoreServices/Batteries.app/Contents/PlugIns/BatteriesAvocadoWidgetExtension.appex/Contents/MacOS/BatteriesAvocadoWidgetExtension -LaunchArguments eyJ0eXBlIjoxLCJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUuQmF0dGVyaWVzLkJhdHRlcmllc0F2b2NhZG9XaWRnZXRFeHRlbnNpb24ifQ==
namananand       79495   0.0  0.1 435319312   5536   ??  S    26Aug26   0:33.22 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/HIServices.framework/Versions/A/XPCServices/com.apple.hiservices-xpcservice.xpc/Contents/MacOS/com.apple.hiservices-xpcservice
namananand       77697   0.0  0.0 435355824   3776   ??  S    25Aug26   1:27.76 /System/Library/PrivateFrameworks/TCC.framework/Support/tccd
namananand       77497   0.0  0.1 435439104   5760   ??  S    25Aug26   1:59.52 /usr/libexec/networkserviceproxy
namananand       75308   0.0  0.1 435345472   4512   ??  S    24Aug26   0:17.28 /usr/libexec/dmd
namananand       75300   0.0  0.1 435446240   6528   ??  S    24Aug26   0:43.86 /System/Library/PrivateFrameworks/TelephonyUtilities.framework/callservicesd
root             74657   0.0  0.0 435350672   3632   ??  Ss   24Aug26   0:36.03 /usr/libexec/rtcreportingd
namananand       74518   0.0  0.0 435356160   3360   ??  Ss   24Aug26   0:29.14 /System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
namananand       74516   0.0  0.1 435358576   8384   ??  S    24Aug26   6:11.57 /System/Library/PrivateFrameworks/CloudKitDaemon.framework/Support/cloudd
namananand       71662   0.0  0.0 435370976   2576   ??  Ss   23Aug26   0:06.79 /System/Library/Input Methods/EmojiFunctionRowIM.app/Contents/PlugIns/EmojiFunctionRowIM_Extension.appex/Contents/MacOS/EmojiFunctionRowIM_Extension -AppleLanguages ("en-IN")
root             71217   0.0  0.0 435340496    960   ??  Ss   23Aug26   0:01.29 /System/Library/PrivateFrameworks/AmbientDisplay.framework/Versions/A/XPCServices/com.apple.AmbientDisplayAgent.xpc/Contents/MacOS/com.apple.AmbientDisplayAgent
namananand       71208   0.0  0.1 435568032   4448   ??  S    23Aug26   0:13.45 /System/Library/CoreServices/ControlStrip.app/Contents/MacOS/ControlStrip
namananand       71206   0.0  0.0 435301280     48   ??  Ss   23Aug26   0:00.49 /System/Library/ExtensionKit/Extensions/WallpaperDynamicExtension.appex/Contents/MacOS/WallpaperDynamicExtension -LaunchArguments eyJ0eXBlIjoxLCJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUud2FsbHBhcGVyLmV4dGVuc2lvbi5keW5hbWljIn0=
root             71202   0.0  0.1 435642096   5120   ??  Ss   23Aug26   1:30.79 /usr/libexec/TouchBarServer
namananand       65839   0.0  0.1 435625104   4272   ??  S    22Aug26   0:11.60 /System/Applications/Utilities/Terminal.app/Contents/MacOS/Terminal
namananand       64426   0.0  0.1 486125728   6224   ??  S    22Aug26   0:19.87 /Applications/Opera.app/Contents/Frameworks/Opera Framework.framework/Versions/133.0.5932.60/Helpers/Opera Helper.app/Contents/MacOS/Opera Helper --type=utility --utility-sub-type=media.mojom.CdmServiceBroker --lang=en-GB --service-sandbox-type=cdm --enable-quic --with-feature:ai-tab-management=on --with-feature:audio-analysis=on --with-feature:bluesky-in-sidebar=on --with-feature:cashback-assistant=off --with-feature:certificate-transparency-enforcement=on --with-feature:cms-tracking-rules=on --with-feature:discord-in-sidebar=on --with-feature:domain-suggestions-confidence-scoring=off --with-feature:domain-suggestions-vertical-suggestions=on --with-feature:early-bird=on --with-feature:feature-remote-disable-updates-testing-flag=off --with-feature:feature-remote-updates-testing-flag=on --with-feature:improved-adblocker=off --with-feature:in-house-autocomplete-send=on --with-feature:new-auto-pip-for-documents=on --with-feature:new-auto-pip-for-video=on --with-feature:opera-one-unskippable-introduction=on --with-feature:opera-startpage-special-2=off --with-feature:run-at-startup-default=on --with-feature:sd-suggestions-external=on --with-feature:session-restore-add-allegro-attributions=on --with-feature:sitecheck-age=on --with-feature:slack-in-sidebar=on --with-feature:specific-keywords=on --with-feature:startpage-opening-animation=off --with-feature:startpage-sync-banner-ref=on --with-feature:startup-campaigns=on --with-feature:tiktok-panel=off --with-feature:translator=on --with-feature:vpn-pro-v4-support=on --shared-files --metrics-shmem-handle=1752395122,r,3330636006617127796,17178406580837015162,524288 --field-trial-handle=1718379636,r,4259352861691430868,12532122624158241401,262144 --enable-features=AutoPictureInPictureForVideoPlayback,AutoPictureInPictureVideoHeuristics,CertificateTransparencyAskBeforeEnabling,MultiThreadedUiCompositor,NativeNotifications,SystemNotifications --disable-features=SkiaGraphite,SyncWorkspacesInSessions --variations-seed-version --pseudonymization-salt-handle=1935764596,r,12837928360949867591,4324100031347266591,4 --trace-process-track-uuid=3190736157714366947 --seatbelt-client=225
